index,value
1007,7.25218166474228
1011,0.9931302286046473
1014,14.368654505534572
1025,1.4306875723283052
1028,3.548241382610545
1034,-11.113249164556919
1043,8.289554695445352
1052,2.168472818668069
1053,14.630676513296256
1061,-0.941802775881273
1073,2.4155208513078907
1076,-9.657778330352738
1078,11.913316417312378
1079,11.966318269117648
1085,3.157307972718779
1091,-9.953937650489028
1096,-3.835211970335115
1098,-12.639842386537035
1107,3.8544199077815042
1121,1.4205096795531291
1124,13.668724855864712
1130,-5.37677804889313
1139,14.355380580064038
1142,0.15869160484730416
1161,-6.355729441143454
1167,6.36986717260752
1181,-13.909679412963829
1191,-2.111088781708832
1198,-13.837894586435159
1199,-8.168961952454994
1208,10.676352192397543
1212,-2.1415971550013846
1214,-7.847045361983039
1215,-5.094410688605072
1222,12.173945235411617
1224,-0.570149225199551
1244,-13.900424965932878
1253,-13.66151814335005
1256,-12.609283807602772
1258,0.9292253047807797
1295,-13.723767865163175
1301,-6.262363047680944
1304,8.362535620472457
1306,-0.5631466934472407
1308,-5.188365798440799
1309,-6.6622372074429705
1314,6.545946964982088
1315,4.988568355795763
1316,-0.8824089913832966
1318,0.4168028389303302
1330,4.158312668002887
1331,1.461356777136087
1332,-4.267350495524943
1336,1.089915346184942
1342,-5.0160350818212684
1352,-8.545046206713401
1356,7.259592751886071
1359,12.619383694385716
1372,-7.332851155644631
1382,1.4721384730438558
1386,-6.915201270137125
1387,14.781669241311668
1398,-9.43910603495788
1405,8.75405660233085
1408,-4.379400447787947
1409,-11.34831932277741
1412,-12.741209193658735
1413,3.406741069121413
1417,-6.081844527642934
1420,-4.258548540519441
1422,1.0650826578653216
1424,9.836105705584718
1426,-10.779344206991897
1439,-4.643758521591719
1451,-4.777264418411883
1452,11.212118638513548
1455,13.767194542869106
1458,-11.496536412387599
1463,-13.82668769846901
1469,-4.180243490976514
1470,-4.9547387060978725
1475,-6.273054124168626
1476,-2.8696037091643367
1483,-7.064399629562383
1484,3.3948562385893433
1489,-2.6219626697478313
1494,1.2031882773285685
1497,7.471273607409346
1501,2.1609507972275424
1505,-13.005730005314938
1507,12.435437471842548
1534,10.873116850308884
1537,0.19000716400401574
1538,-6.973029685552251
1546,0.03945059257683625
1554,-5.73666959870649
1559,12.312739024007836
1564,-0.41983882050088295
1567,2.3645422148814097
1573,9.270411255736633
1579,-0.41415151476291046
1583,3.4704262298268107
1594,12.112093448669722
1607,4.907807912427521
1610,0.7684700716152815
1611,11.078249461655842
1612,13.287050194370986
1625,-11.971294773540707
1632,3.7704042490361536
1633,-5.963442925777028
1640,4.450762918926286
1642,-8.479706583698126
1643,3.2674743490272506
1646,3.1205278875061104
1648,0.03249664165609345
1657,9.82683719277903
1669,-10.795116672567318
1674,-10.642712815912192
1677,-4.546821726129313
1688,13.04849773379988
1702,9.882082489949331
1704,1.4973851217564504
1705,-11.990324937508452
1706,2.576294651713791
1718,-9.653720932228348
1728,5.119917543701104
1731,13.56677948182892
1744,9.163411823732005
1761,-13.425486041264707
1764,-8.598295770937627
1774,0.36455400498123347
1777,-6.190950078414402
1787,-13.238062451482406
1801,1.449604227918363
1812,9.741388755628765
1815,-14.53923565476868
1817,4.573878888794445
1821,8.618642315274915
1837,-1.229634323421207
1839,-2.7530016202275687
1844,-10.325022994906561
1854,7.761430996833627
1858,5.757082849256804
1859,-3.1792584986604666
1864,-13.549932055258946
1865,-4.3856527942457095
1868,-11.94332261186959
1880,-6.451827546111936
1881,-1.6228705867379145
1884,4.740613594564742
1885,9.305070990364598
1886,-12.588106354801065
1894,-13.0873865084615
1895,13.149250022390925
1897,-3.035773596734127
1906,-4.7576277591357865
1914,-11.529409109251075
1919,-10.458065356712323
1921,6.769090849239405
1928,-11.674097792397863
1929,-1.5727128876964647
1953,-2.4617924543133385
1966,13.260422761394574
1968,2.7478343572695287
1969,-12.29745021861965
1972,2.1165067901083257
1983,-6.78805380367058
1990,6.228094158747815
1991,-7.0533253517757135
2003,0.4185703929059914
2004,-2.466788029471415
2007,13.442049699412953
2018,-9.098130842165293
2019,0.1637915215615693
2038,-12.225465321626373
2041,7.100812534711491
2052,-4.069023201458469
2054,-8.263154914903378
2055,-5.47184897572189
2057,-9.639187025012765
2067,14.025597505487468
2077,4.670117218433704
2084,1.6672054059823194
2092,0.8546572808948139
2102,5.069530332165391
2111,1.7770343363988617
2114,6.669028711731254
2115,2.9847826466318406
2117,14.401240339878132
2140,1.4420709096616402
2145,6.2423240198454835
2147,-10.456255609747416
2151,-4.150284727029955
2152,12.635570845631722
2161,0.8274555890725865
2174,-13.367428966448712
2186,12.558565630843193
2202,2.429277645969654
2207,-3.7120860945648584
2211,-12.873758062962338
2215,7.743951236100911
2229,-8.346415776995727
2231,-8.319936846667913
2234,-6.500004571239947
2240,6.093892190353285
2245,9.781514923014965
2257,8.308245135561064
2260,9.811304465921657
2273,13.645907499761151
2277,13.27869819797758
2291,3.4413161787844118
2294,5.311353771411806
2304,-1.2767611377911603
2310,11.011237574664591
2325,-2.5958827895206182
2327,14.285471907373134
2330,-1.3385580450891843
2334,13.351232704094558
2339,1.3584339856061989
2347,3.490908170216228
2349,-5.536832872700616
2362,-10.08377125605425
2371,11.91080818115883
2378,-10.756002344753012
2386,-10.908300084645523
2392,-4.936422880778418
2400,3.8554911790242254
2406,-0.15890743073415647
2416,-0.7533403566829644
2418,-4.757446167629374
2420,-1.4541085448151791
2421,-14.479041967168172
2425,6.5193057368214715
2431,10.89205883048508
2432,-14.812997146695835
2440,3.4913047371631425
2441,2.4401240055354148
2443,-11.433571609943439
2451,7.174732252867571
2455,-8.00009165800247
2458,7.046491518798366
2466,3.893432199755036
2470,8.039984510312534
2473,9.740792566496026
2474,-9.736174434143969
2476,10.291882279148881
2481,3.079976766477508
2496,13.070024953081994
2509,6.449765354946448
2510,9.071147861551642
2514,-11.365364247586777
2523,12.21066810221358
2531,0.4779247319521063
2534,7.186571563528535
2553,0.4724628040723433
2556,0.3027322817783651
2566,-1.9980055845720546
2572,-12.793775581834735
2578,-11.21722746722522
2580,5.373353528215033
2595,-1.880757572975994
2601,10.957245249873992
2602,-9.067733919267953
2603,13.556755331526174
2617,1.5430847928504143
2623,-10.2791949132316
2627,-0.6799624778291014
2629,-6.314889859401313
2640,-5.688318754573433
2641,13.39067484271862
2646,-5.455642079110912
2655,-2.3903968638783835
2665,9.689425838890678
2671,4.511633626945492
2673,-11.636817222390846
2675,-4.843144950777861
2687,-2.6116808564290617
2691,-5.402333819444874
2709,-2.683238201869683
2717,-8.552930864455002
2726,12.900768801332001
2736,-0.27059396104639033
2746,-5.653368267506127
2754,-11.5174414702176
2756,6.79521250062637
2760,13.554717224554134
2762,7.614752269697975
2768,-13.931134732268703
2780,13.343663665376114
2781,9.177151135439063
2797,-9.41042402071354
2800,11.56462369574367
2805,-0.19207525955503013
2810,10.934337307665986
2813,-3.025226678481119
2820,-1.2019909284059949
2822,-0.7868319882774188
2825,-12.85939876113672
2842,-6.331177383196893
2853,13.209837374071343
2855,7.002976347727328
2858,-1.7740996486237104
2869,10.043336598861943
2870,10.232771845839052
2876,11.378338641871144
2878,-13.236468557018675
2885,-3.703702796783465
2910,13.402139165962074
2915,-7.781514647632136
2918,-10.154044085914666
2924,-9.797585641174448
2933,-7.0315817588767
2937,0.14087322650943257
2939,-1.6464592939697886
2943,10.825490753417963
2944,3.1028900911247037
2947,8.652516616218188
2952,-5.1298583249733545
2962,9.734137110794585
2965,9.628597473964213
2985,-3.1205990447972565
2986,9.611895747450644
2990,-12.784916628437703
2992,-10.273215498205541
2993,-4.239902004324415
2994,6.633525808591836
3017,-10.308257730506117
3037,-2.449716807197022
3038,10.142336073086401
3042,-4.099993912065175
3044,-2.9495787041667088
3045,-0.04612780917048198
3050,5.15951164222659
3054,-11.582345954446764
3063,-7.440923491592014
3072,2.5500562080366675
3084,-14.267918404043753
3086,12.976888358505704
3087,12.022554987651525
3089,-1.881038597889091
3090,-4.370426800946284
3091,-2.413974100346149
3092,-6.030386733781421
3093,5.5868307494574765
3094,12.155922593587288
3097,-13.114483011054464
3101,2.2548611945079577
3123,13.497625162540494
3126,-2.5766516537727027
3130,6.356620279374726
3131,-2.3414519431955894
3139,6.861763346638966
3153,10.409109296048127
3170,-0.9697297214290757
3178,9.596005783981163
3181,2.346374388040444
3198,4.396478212504764
3205,-5.045172490974908
3208,2.6188002178730563
3217,10.084325709489217
3220,4.8787848315733795
3226,12.589051142290241
3227,-7.154377436991442
3234,8.637537822256672
3241,-9.500676852969612
3247,-1.1730808909506985
3273,6.7568127722897895
3281,-12.459624037608611
3292,11.905486318690805
3296,-12.519182734802897
3299,-13.320539089108115
3303,-12.235201619581602
3304,9.083993112372085
3311,-12.27137040766075
3312,-14.804791276881932
3328,14.109818232766862
3330,-2.307149313351262
3337,-0.04823891692332993
3347,0.4042804794989452
3354,13.424939477035153
3356,0.20993547215046648
3361,-12.18773841986485
3362,10.600984472012868
3364,11.939097737553885
3391,-8.945373633723708
3409,0.09652284254567434
3424,-14.6633044619443
3433,-10.36254832685459
3441,-5.1747445864813475
3446,-4.205791697362974
3448,7.218284955818659
3451,3.757483184206029
3454,3.949974604516975
3468,2.725728772454307
3479,-12.933381722057195
3482,-9.242155961868821
3492,-11.415044217642693
3497,0.012309915603851973
3498,-12.270518978859226
3512,-12.299838035959791
3522,13.994292122815356
3529,10.480481273019468
3533,3.7923710569709748
3545,10.956816035340935
3550,14.365160543247653
3554,5.444863202483498
3561,12.97399141536124
3563,-4.719396208187618
3567,-13.005780831082522
3574,-6.5977557993870315
3577,-11.517487083622173
3583,-5.283139853947944
3598,13.755806595278166
3604,-1.6785696993235377
3612,7.1995625261119915
3616,8.262456788588437
3631,-7.5201832689293235
3632,-14.550729005001552
3641,-13.230417547858401
3642,-9.213348880380373
3652,-8.012285061557343
3654,-1.5602776053547018
3662,5.01611160456407
3668,-12.573119631086598
3671,7.742865918401206
3685,6.839438902943062
3694,-13.486777673762017
3709,10.171962152337494
3713,-2.5252874683231505
3728,11.784930634625443
3731,7.320563064463155
3732,10.710132867999219
3734,0.609573605040119
3735,-2.821622056703913
3739,-11.947443049175254
3743,-2.203624823875303
3744,-12.067959428186144
3752,-5.442872975296741
3758,4.148419206181863
3761,8.334347961116977
3767,4.544307080335423
3769,-11.639288596890093
3772,-10.14280374634988
3773,14.152682069990622
3774,13.124338577484586
3775,-14.031200944012673
3781,-7.3511775017851235
3785,-11.673073209517066
3789,-5.886098856937241
3800,-9.253986849888507
3811,3.247567550107733
3812,12.760455937138271
3814,-3.1765331424910546
3818,1.0057503214947616
3819,-8.723009468442992
3823,13.77313807998644
3827,9.727347757126134
3830,-2.276978110898388
3835,-8.552128146214281
3849,-10.61598011598649
3850,4.739668895127711
3854,4.90202688004429
3855,-11.693652983238168
3856,-6.321737129513315
3858,-7.938371781756156
3862,-11.404394380980566
3863,-6.84376340327916
3866,9.018593168878779
3882,-10.705305512769003
3884,14.462197807391941
3892,-0.7213382557434722
3895,-12.376391877052338
3898,-11.275069304344454
3899,-3.1614689776720883
3909,9.292454904791335
3911,5.250099332160671
3916,-2.5256038437129935
3942,-8.476042179821212
3952,3.885348463380219
3955,-3.904147369377454
3962,-0.4036299742642202
3970,-8.094572893912751
3980,11.814543321225244
3986,1.653329890408951
3988,-10.213330672565121
3999,11.978353310497894
4000,1.4511628031699553
4003,0.46944721049228644
4013,-6.085045461153911
4037,-3.8311429322288673
4049,-3.0174534423685007
4051,-7.657657956901295
4069,14.054363096271427
4074,-10.472230887148688
4078,12.58993677628501
4079,7.008829989484871
4081,-14.165087285003903
4084,-3.9402473287540865
4088,7.355549947376101
4103,2.5137830461443156
4107,9.1421933888629
4114,12.492921894108624
4116,2.1876880229702653
4122,-2.225246966129708
4123,-9.561396241777079
4124,-5.1307727617586405
4132,-2.1446304149200603
4133,2.4625023311010974
4142,10.33980252440265
4150,9.432026453641777
4156,-8.275526337782953
4158,-11.642084721387073
4161,-5.130731125379056
4162,2.4739883369346902
4164,-1.3111850247735213
4167,-10.312468213222916
4169,1.3178715980409295
4172,-1.60334834844846
4183,-12.758054423974487
4187,-1.2973730798382965
4190,-2.175482423650761
4195,1.0362611829091328
4208,-6.141054215142888
4219,-6.641572351214265
4221,-6.271348810206451
4222,0.5286422050709605
4226,-11.890033080519
4233,11.648182369572712
4234,-3.4955910635802745
4245,9.348017479394318
4248,-6.881217301326408
4281,10.16844042484108
4283,-14.656591366368195
4287,13.563066760134546
4302,1.2819156491217765
4304,-13.196935296614752
4305,-12.928200672894937
4337,-11.98338304807283
4338,9.992046306052398
4339,-6.904528336315906
4345,2.907251592371459
4346,-6.820691585481951
4347,-7.659987052383057
4353,0.357707303284559
4358,3.754207619246641
4371,14.607854005143832
4376,6.598055381243584
4384,13.511562115025857
4385,-11.82639005205463
4395,1.5573571346162518
4398,13.676948852807188
4404,-11.518120047962505
4408,2.2665377740987855
4420,-0.7638070813318254
4427,-9.021040361252146
4463,-5.7919025478133115
4465,-8.997338121080146
4469,10.122071209642055
4471,-7.045711269450051
4481,3.7637595930169807
4482,-12.199076868152298
4494,-5.130655038659009
4497,-2.4191821868600147
4503,7.166210673706976
4510,-14.749891816951369
4518,-6.600300311403204
4520,14.547856894609918
4529,-1.7494959751879935
4561,2.4861222700223795
4579,-2.01285601644432
4591,-14.159531535355988
4592,10.379557748332376
4603,-8.273949057492935
4604,-2.43163495348399
4609,-5.591746009162298
4614,-3.5441537216660657
4617,-5.5744443065857485
4618,2.8803755287007613
4620,7.177050522604712
4627,-6.714086258894204
4633,6.574257549329055
4636,11.453345855476062
4641,2.7227608421294858
4655,3.3194060585124054
4667,-7.817812385509715
4673,-2.5219295532889774
4677,-4.178768715330836
4686,14.409116062925163
4687,11.008828279520067
4688,6.647573184439449
4689,0.7003673994072401
4695,-14.412615566414752
4698,14.012008805070922
4701,-3.1793159730847433
4705,-10.064063396631202
4707,10.909048833920725
4708,-1.2968541475316475
4719,7.1269148648707015
4730,-7.092860976295706
4740,0.4910002387655632
4747,-2.4113933522487407
4748,-14.427598925224066
4751,-10.274196640702053
4776,-2.2792091035578013
4789,7.1820187393865575
4795,0.1273049151970207
4800,0.14978768460230052
4808,-1.3779841087702027
4812,13.27165980757444
4813,14.512219123936992
4823,-14.872175799442203
4829,-0.5000987239950139
4844,-11.777488402234894
4853,-8.277143326453773
4862,5.106190607389459
4869,-7.363170361685357
4870,5.154444478822753
4876,-14.380228070090858
4878,6.261564265214843
4895,14.946813656329342
4902,-4.8396305810277
4912,3.5856060011759117
4923,10.654610305203903
4951,-1.352551044153082
4964,13.749410255076608
4981,10.781658047376778
4987,0.3878104826751205
5000,0.16420859232358587
5004,-5.286402685495553
5010,8.40291074430619
5017,-10.369773849583101
5054,10.69960798717333
5056,4.669667120343689
5057,9.641072850444631
5070,-6.4909556616826265
5073,0.7410293397777856
5075,-1.9378194129751425
5077,7.367953400153047
5078,8.303343547962243
5081,-4.181640583570364
5082,-8.461574476834926
5090,5.458219693235265
5091,7.975748794123171
5095,-0.051558829288431696
5099,3.9799438196858636
5106,9.290376053089593
5110,11.63208617532377
5113,-11.046731722609147
5121,13.740114651713549
5125,3.238295972994323
5141,-8.295427140763861
5142,12.866348914916184
5150,-5.649085621169129
5156,-1.1321500695956987
5168,4.3796757542422435
5177,-4.421376348341557
5180,-4.372811642054737
5189,-7.360542470045336
5194,-14.100941300605918
5201,7.847878410677584
5214,-4.425333104999696
5219,-8.39342313043745
5221,12.173205254806604
5222,-14.011645933322166
5236,-14.689184809231646
5243,2.1718729085154376
5249,-11.069324472783888
5256,-14.920276016991576
5258,7.0631786182560745
5264,7.543438856135177
5268,-11.247009457145383
5269,1.9458791024304734
5270,6.280109139019533
5272,-2.7946710308491616
5273,-8.260786574714604
5274,4.039696500026012
5295,-6.69139989611249
5296,7.721174631459452
5323,2.8558440517527597
5331,0.9318103922672893
5355,-14.16873950674702
5358,1.1032830469364208
5366,8.048093238268661
5376,9.06295902509181
5381,4.1705194944127975
5390,13.769100477593438
5403,-1.5760098435889636
5405,-14.878325867202172
5407,-5.463523194277307
5422,-2.1592322602677037
5425,-7.96520500875531
5430,-10.831912436162735
5444,4.363079926925537
5445,4.4055571259209145
5448,-7.750604575234281
5450,-8.008009070840583
5451,-1.5152492207375534
5452,-0.7358414703068661
5461,0.4266054368775485
5462,10.483648766354376
5463,-10.483488814920435
5464,12.040959787256744
5479,14.801609778763336
5482,-13.392357566134494
5483,-10.77471106252795
5495,-11.844976904431197
5505,13.138976932221114
5508,-11.306952206597176
5514,12.548460970809131
5518,0.15690585462402096
5521,-4.940321735093006
5525,-13.682079353879203
5532,-7.569103014849433
5549,3.6322163621054515
5551,-10.28669588279069
5553,0.8551709307809918
5555,7.426808505004797
5556,-5.865286575945721
5559,-5.973204645448275
5580,8.439577840253612
5588,-0.03667167022334605
5590,14.122068159920248
5592,-0.6426987981371146
5594,11.793991582724857
5602,2.5772582680157328
5606,13.583866483004137
5607,-5.225481682444365
5613,-5.68121366005774
5621,-3.1334320078883104
5625,-8.925263697981217
5626,8.227817763792851
5633,0.6462576961056266
5637,9.029473118252307
5644,-13.763526792041748
5647,-10.65539802425474
5667,14.441236818415069
5669,14.756581414387512
5671,-6.147464782105981
5702,-10.87057086923085
5707,-2.2030933289746657
5713,11.42828111855331
5717,1.6093860785233571
5728,6.660963744155046
5747,8.192260875868065
5758,0.2868061676069922
5767,-2.4362613850129087
5772,14.515877367549257
5782,-3.4822702204373623
5783,-7.036911399889836
5785,-12.422117254351996
5799,9.275607388931705
5804,-7.365702273985449
5806,-1.7927784335957686
5846,14.917812179272621
5847,-1.8443166728873595
5849,-1.7090494213552299
5859,-10.091575506318772
5866,12.20072526365729
5868,8.668440169443738
5869,-10.358231026869447
5877,4.270848061547676
5884,12.44113367568829
5892,-6.538510189647136
5893,-11.238404179101313
5904,1.9073168942129703
5907,-2.2811763833462004
5912,3.5684110056701215
5917,-12.068733027607067
5921,-2.9441149714484736
5930,-4.983859747817663
5934,-8.56433191360858
5954,9.73643225519541
5958,4.743745372279705
5964,-4.893238777331877
5967,1.4940341453604211
5971,4.004260966959228
5972,3.585531145662304
5985,12.859204813227791
5991,5.734441573558533
5995,9.67902041527018
6010,-14.042489639666242
6013,0.45170687889794614
6065,13.698540103649844
6067,11.827994536812923
6073,10.858198484316055
6076,-10.208876689465265
6083,-7.8155074215294595
6090,13.654708726687662
6095,-2.588050877374868
6103,-2.539360724006252
6121,-9.037999965424424
6123,11.26923835191853
6143,14.3112304644803
6147,-12.971337963118478
6150,-2.745861360262997
6154,-13.817912488273485
6165,-6.982732096487343
6167,-5.1100926431061335
6168,0.14527639780288926
6179,0.9024767284945612
6194,-1.5514988283338116
6196,-12.163899941502201
6215,7.62985195571639
6235,-9.62098798960961
6237,-11.242008582857606
6244,-2.2563727366379025
6259,14.903178287128785
6263,9.47709560743733
6283,-1.0863919720279525
6290,14.469393248334722
6293,10.634539917609032
6294,10.288542311586866
6297,7.161798297128346
6300,-8.793351583748919
6307,7.76166198120934
6310,-5.078092796907362
6322,-1.7771372140483843
6323,0.07269623008417714
6325,13.481523343488925
6326,0.7365728840320085
6339,11.179460159626085
6341,-11.8771256190006
6361,12.333205975598831
6365,5.672694715660393
6372,-11.551035598195542
6387,-2.855751735819635
6389,2.472133384661367
6396,-13.050198161103614
6399,1.7259272299237816
6403,0.898557943768824
6407,-8.472227871417042
6418,6.677694176342422
6424,-11.459505494035044
6430,-6.570534720532722
6432,-9.43720599610112
6435,-11.93289475878266
6453,-10.395901925238476
6460,5.622155555332452
6468,-9.462849195134265
6470,8.806879321848381
6471,10.989043522460324
6482,13.829044242937702
6485,14.469259255889105
6490,-3.841194780421422
6493,-11.830869155099181
6497,-13.749693235872844
6503,10.496424228811446
6508,13.185899997159021
6512,14.544476044338065
6515,0.7952936212558381
6520,7.605637944955727
6536,-3.5571049819496148
6545,5.234734551953096
6548,-12.168128379337716
6552,-12.854061954986438
6553,-4.0840506790369
6573,9.836766753266131
6582,-11.490401484552967
6586,2.4685196186803884
6596,-4.540391935377236
6618,3.944901052099352
6622,14.859924085951311
6626,-0.28185975236062033
6629,12.748596964024188
6636,3.9498306057200017
6648,13.793936462635603
6650,-0.3987762239035697
6652,-12.06402686537189
6653,9.435590733887723
6655,-0.03182056427500468
6660,-3.189499102178365
6663,7.520335244256136
6667,14.210214340713309
6677,13.627646243733961
6679,6.850469019688039
6680,12.619018452370623
6706,-12.463059436238481
6710,-5.881094289800979
6715,9.666135837441264
6717,-0.9667343399471906
6725,13.178034827649059
6726,-12.754418936382738
6732,-5.416690980710365
6742,10.896836369089355
6745,12.427533690807145
6747,13.867209926287048
6753,-2.6972267607758296
6758,-6.908865318720853
6767,4.861250960152313
6782,0.9978828786714644
6783,14.669864429563642
6787,1.893641016532489
6791,-12.967230799968462
6792,-2.623644530268817
6794,13.13807098224461
6800,-12.05373514518675
6803,-5.565989757252683
6812,9.212197860366958
6813,-12.367167809179719
6817,-1.4625305256567211
6818,-8.30098053472902
6820,6.879946033962403
6830,-3.337202130126019
6837,-1.9022825572536517
6839,3.137536321890643
6841,3.7679452540586844
6843,-13.115368436645413
6845,-14.05117936015909
6846,2.772607838585123
6863,10.706950268470532
6896,-13.093589689879131
6902,-8.518784752603018
6906,-5.667175259536085
6908,5.260108961226435
6921,-7.29727962871757
6925,-8.06587535727603
6928,-10.0557734114941
6938,-9.1541559419385
6948,14.496105702229036
6949,9.600126756940236
6958,9.131856838057509
6961,-12.013986840685597
6970,-9.570841611858999
6972,2.213304739010292
6973,-14.533530099194609
6989,-10.350556838969581
6990,11.484745554245755
7000,-4.013446879447331
7012,11.539051050290503
7013,-0.16413017321962542
7019,10.854957411173315
7021,2.050436045951467
7027,2.5965106073493596
7037,-14.338952361237432
7044,7.908541636764398
7049,-4.092700628424502
7056,2.1983195500657224
7060,8.055608372565237
7068,8.654566818029549
7071,-4.549873760247094
7075,4.0007966747636985
7076,0.4454071199642584
7080,9.787676482961123
7098,-10.63075659311559
7099,8.355482469649631
7104,2.298699537466483
7112,1.5965342771515445
7113,0.8718870833717862
7132,-9.007020465128383
7134,-1.801267911909482
7135,-5.751860868881749
7143,-4.480491954738809
7150,-7.663963351266288
7154,11.967098197737945
7172,-9.585693418647063
7174,0.5408586544469385
7176,10.901271708987204
7183,6.977080468848506
7185,5.83324076492663
7188,-2.542622646581317
7194,-4.585838369155226
7199,0.2702984725013746
7201,-4.305561843546996
7203,-11.74725107211247
7205,-4.015933354180298
7207,-6.973002973779444
7210,0.02255849756713446
7212,-3.243331493781607
7215,4.190120201270915
7219,-0.6450804711491864
7233,-11.105269141057917
7236,12.360811901858371
7245,14.508606355685679
7273,14.503274974853209
7276,0.14523437854002674
7281,-9.754766424117072
7292,9.844164588605766
7297,-7.849929296157684
7302,-10.89773333820177
7317,-5.684342274327517
7335,14.875282062786235
7341,-7.058507992639958
7343,-1.4037722209852088
7352,-7.840845585728207
7356,1.1743923638179798
7358,5.624603473815107
7367,-2.8459679276945247
7371,5.03884968882237
7401,3.0852440924580526
7404,1.202123341942627
7437,-3.9210907573122533
7439,0.9572937766616418
7451,-14.885697497269271
7455,13.408421350912743
7458,10.144935341768882
7463,10.748534184864791
7477,-13.604741872544237
7478,8.724556460845015
7479,-10.763553782907438
7493,1.5112979325855358
7511,14.412131285450393
7528,-9.992423514645688
7530,-6.696824219388462
7549,1.0342335388777424
7552,0.27058238936671586
7565,3.755738855438228
7577,6.329909685554097
7580,8.669922591158567
7589,-4.5978661893771475
7591,-1.8586794901445225
7595,3.8487958708723213
7614,-8.137315287199751
7617,11.410895548080832
7625,-4.057992512211554
7649,-10.276757065639352
7656,-14.30448161013415
7664,-11.372501195321512
7685,4.396198991716647
7692,12.647333091849978
7693,-3.828875786968804
7694,-14.729987671370901
7697,-6.46423505011886
7703,10.411182061711472
7714,-13.901310304389447
7721,14.573299224531153
7732,9.510805633727601
7756,-0.2909204366330065
7766,-0.9425675986908544
7771,11.41085517877554
7774,9.712234653937044
7785,12.794648831551733
7790,11.046073004350097
7812,-11.309682013232505
7818,13.65181702857772
7820,-0.18550608293488535
7823,-11.028707808058389
7830,-5.453006115506374
7831,2.781828366630623
7835,5.939531547171394
7843,-12.688558167197474
7856,-2.0294193972314964
7867,-5.495626389138759
7885,-8.92484370883071
7886,-8.38305903337291
7889,-8.920062928600323
7890,12.906364543441533
7907,1.1064941205788048
7910,13.33962333489368
7914,10.18094183387697
7929,-6.78083098034911
7936,6.53450395602637
7941,-13.389299595887806
7953,-11.09281108237952
7975,12.503321838468274
7988,1.5630992210083072
7989,4.701082276719756
7991,-9.617011939094256
7998,-3.8321841683103197
8000,-1.6000673472209037
8002,0.6749179209405165
8009,11.231115970262701
8012,2.890200798415683
8018,-6.326728168033676
8021,-12.181757667946757
8023,-10.789487002903218
8026,-5.791407326367847
8027,-8.224594134800851
8049,5.13589603034684
8073,-14.384446800998111
8079,14.37002446739773
8084,1.215711568996618
8086,14.126045197656767
8091,12.40627790561437
8094,5.715872880412087
8096,10.188285089594878
8099,3.6235953527350517
8103,5.300936729071829
8108,10.261490270999566
8118,14.695332748823676
